MONTH,DAY_OF_MONTH,FL_DATE,MKT_CARRIER,OP_CARRIER,ORIGIN,DEST,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_1hrpre,CRS_DEP_1hrpost,DEP_1hrpre_num,Arr_1hrpre_num,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,snow_in,avg_feel,FAA_class,scheduled_Turnarnd,Scheduled_DEP,Scheduled_ARR_Ori,Actual_ARR_dt_Ori,Scheduled_DEP_EST,Scheduled_ARR_EST,Scheduled_ARR_Local,late_airjet_when_turnaround_within_180,day_of_week,DEP_DEL15
7,17,2023-07-17,WN,WN,ATL,IND,90.0,432,17JUL23:18:00:00,17JUL23:20:00:00,47,11,91,71,68.0,58.0,0.0,4.8662667,0.0,81.61752,Lrg,50.0,07/17/2023 19:55:00,07/17/2023 21:25:00,07/17/2023 22:10:00,07/17/2023 19:55:00,07/17/2023 21:25:00,07/17/2023 21:25:00,1,Monday,1.0
1,27,2023-01-27,AA,AA,TPA,DFW,176.0,929,27JAN23:16:00:00,27JAN23:18:00:00,12,39,66,48,45.0,30.9,0.0,7.0387077,0.0,54.316975,Lrg,52.0,01/27/2023 17:46:00,01/27/2023 20:42:00,01/27/2023 20:34:00,01/27/2023 17:46:00,01/27/2023 20:42:00,01/27/2023 19:42:00,0,Friday,0.0
11,15,2023-11-15,F9,F9,MCO,PHL,155.0,861,15NOV23:10:00:00,15NOV23:12:00:00,25,9,77,69,68.0,63.0,0.29,11.5573845,0.0,71.673416,Lrg,60.0,11/15/2023 11:32:00,11/15/2023 14:07:00,11/15/2023 13:49:00,11/15/2023 11:32:00,11/15/2023 14:07:00,11/15/2023 14:07:00,0,Wednesday,0.0
6,28,2023-06-28,DL,DL,SFO,LAX,93.0,337,28JUN23:12:00:00,28JUN23:14:00:00,20,27,65,54,52.0,50.0,0.0,11.644281,0.0,57.60787,Lrg,60.0,06/28/2023 13:15:00,06/28/2023 14:48:00,06/28/2023 18:05:00,06/28/2023 16:15:00,06/28/2023 17:48:00,06/28/2023 14:48:00,0,Wednesday,1.0
7,7,2023-07-07,DL,DL,SFO,DTW,271.0,2079,07JUL23:20:00:00,07JUL23:22:00:00,13,11,63,55,53.1,51.1,0.0,14.164312,0.0,58.347076,Lrg,129.0,07/07/2023 21:50:00,07/08/2023  2:21:00,07/08/2023  1:57:00,07/08/2023  0:50:00,07/08/2023  5:21:00,07/08/2023  5:21:00,1,Friday,0.0
9,2,2023-09-02,B6,B6,JFK,RSW,191.0,1074,02SEP23:20:00:00,02SEP23:22:00:00,19,3,75,60,63.0,54.0,0.0,10.080125,0.0,67.995804,Lrg,45.0,09/02/2023 21:45:00,09/03/2023  0:56:00,09/03/2023  0:51:00,09/02/2023 21:45:00,09/03/2023  0:56:00,09/03/2023  0:56:00,0,Saturday,0.0
10,26,2023-10-26,DL,9E,LGA,ORF,98.0,296,26OCT23:10:00:00,26OCT23:12:00:00,30,2,80,59,55.0,44.0,0.0,4.0841885,0.0,68.928986,Lrg,61.0,10/26/2023 11:29:00,10/26/2023 13:07:00,10/26/2023 12:52:00,10/26/2023 11:29:00,10/26/2023 13:07:00,10/26/2023 13:07:00,0,Thursday,0.0
11,12,2023-11-12,WN,WN,SMF,HOU,210.0,1624,12NOV23:14:00:00,12NOV23:16:00:00,6,8,73,43,46.0,39.0,0.0,1.9986453,0.0,57.02484,Med,55.0,11/12/2023 15:00:00,11/12/2023 18:30:00,11/12/2023 18:42:00,11/12/2023 18:00:00,11/12/2023 21:30:00,11/12/2023 20:30:00,0,Sunday,0.0
9,17,2023-09-17,WN,WN,STL,MIA,170.0,1068,17SEP23:11:00:00,17SEP23:13:00:00,4,15,80,57,57.0,49.0,0.0,5.6487803,0.0,66.8439,Med,40.0,09/17/2023 12:40:00,09/17/2023 15:30:00,09/17/2023 16:00:00,09/17/2023 13:40:00,09/17/2023 16:30:00,09/17/2023 16:30:00,1,Sunday,1.0
1,19,2023-01-19,UA,OO,ORD,TUL,136.0,585,19JAN23:07:00:00,19JAN23:09:00:00,49,0,42,34,39.0,30.9,0.14,7.646991,0.0001,32.453564,Lrg,45.0,01/19/2023  8:49:00,01/19/2023 11:05:00,01/19/2023 10:49:00,01/19/2023  9:49:00,01/19/2023 12:05:00,01/19/2023 11:05:00,0,Thursday,0.0
11,10,2023-11-10,WN,WN,AUS,DEN,140.0,775,10NOV23:19:00:00,10NOV23:21:00:00,18,69,58,54,56.0,53.0,0.4,11.035998,0.0,55.89253,Lrg,55.0,11/10/2023 20:00:00,11/10/2023 22:20:00,11/10/2023 22:05:00,11/10/2023 21:00:00,11/10/2023 23:20:00,11/10/2023 21:20:00,0,Friday,0.0
1,25,2023-01-25,UA,UA,IAD,DFW,214.0,1172,25JAN23:16:00:00,25JAN23:18:00:00,4,37,42,29,39.9,24.1,0.46,4.7793694,0.0001,34.482944,Lrg,78.0,01/25/2023 17:33:00,01/25/2023 21:07:00,01/25/2023 21:17:00,01/25/2023 17:33:00,01/25/2023 21:07:00,01/25/2023 20:07:00,1,Wednesday,0.0
5,2,2023-05-02,UA,UA,LAS,ORD,210.0,1514,02MAY23:22:00:00,03MAY23:00:00:00,27,16,78,54,34.0,10.0,0.0,8.863558,0.0,67.09067,Lrg,59.0,05/02/2023 23:59:00,05/03/2023  3:29:00,05/03/2023  3:18:00,05/03/2023  2:59:00,05/03/2023  6:29:00,05/03/2023  5:29:00,0,Tuesday,0.0
2,27,2023-02-27,AA,OH,CLT,ROC,112.0,573,27FEB23:16:00:00,27FEB23:18:00:00,65,6,70,51,61.0,50.0,0.04,9.12425,0.0,61.238674,Lrg,45.0,02/27/2023 17:12:00,02/27/2023 19:04:00,02/27/2023 18:56:00,02/27/2023 17:12:00,02/27/2023 19:04:00,02/27/2023 19:04:00,0,Monday,0.0
10,25,2023-10-25,WN,WN,STL,CMH,80.0,409,25OCT23:07:00:00,25OCT23:09:00:00,6,0,79,65,65.0,50.0,0.28,9.558739,0.0,70.75331,Med,55.0,10/25/2023  8:20:00,10/25/2023  9:40:00,10/25/2023  9:33:00,10/25/2023  9:20:00,10/25/2023 10:40:00,10/25/2023 10:40:00,0,Wednesday,0.0
4,14,2023-04-14,DL,DL,DTW,ORD,87.0,235,14APR23:17:00:00,14APR23:19:00:00,13,41,82,51,46.0,33.1,0.0,1.9117477,0.0,67.03543,Lrg,55.0,04/14/2023 18:05:00,04/14/2023 19:32:00,04/14/2023 19:49:00,04/14/2023 18:05:00,04/14/2023 19:32:00,04/14/2023 18:32:00,0,Friday,0.0
1,17,2023-01-17,UA,UA,EWR,CLT,128.0,529,17JAN23:17:00:00,17JAN23:19:00:00,26,56,48,31,27.0,10.9,0.0,5.4745502,0.0,37.46367,Lrg,630.0,01/17/2023 18:05:00,01/17/2023 20:13:00,01/17/2023 19:58:00,01/17/2023 18:05:00,01/17/2023 20:13:00,01/17/2023 20:13:00,0,Tuesday,0.0
10,18,2023-10-18,UA,YX,EWR,ALB,75.0,143,18OCT23:17:00:00,18OCT23:19:00:00,22,3,67,52,50.0,46.0,0.0,3.475905,0.0,59.109016,Lrg,40.0,10/18/2023 18:40:00,10/18/2023 19:55:00,10/18/2023 19:30:00,10/18/2023 18:40:00,10/18/2023 19:55:00,10/18/2023 19:55:00,0,Wednesday,0.0
2,16,2023-02-16,DL,DL,RDU,BOS,119.0,612,16FEB23:09:00:00,16FEB23:11:00:00,8,15,78,55,60.1,51.1,0.0,10.427715,0.0,66.41076,Med,60.0,02/16/2023 10:55:00,02/16/2023 12:54:00,02/16/2023 12:32:00,02/16/2023 10:55:00,02/16/2023 12:54:00,02/16/2023 12:54:00,0,Thursday,0.0
2,27,2023-02-27,WN,WN,DEN,SBA,145.0,916,27FEB23:16:00:00,27FEB23:18:00:00,33,1,51,30,23.0,12.0,0.0,14.598801,0.0,34.078983,Lrg,45.0,02/27/2023 17:00:00,02/27/2023 19:25:00,02/27/2023 19:43:00,02/27/2023 19:00:00,02/27/2023 21:25:00,02/27/2023 18:25:00,0,Monday,0.0
10,11,2023-10-11,WN,WN,PIT,PHX,275.0,1814,11OCT23:13:00:00,11OCT23:15:00:00,10,27,67,48,37.0,31.0,0.0,5.2138577,0.0,55.768177,Med,40.0,10/11/2023 14:30:00,10/11/2023 19:05:00,10/11/2023 19:02:00,10/11/2023 14:30:00,10/11/2023 20:05:00,10/11/2023 16:05:00,0,Wednesday,0.0
10,15,2023-10-15,AA,AA,DFW,DEN,136.0,641,15OCT23:07:00:00,15OCT23:09:00:00,54,34,68,51,43.0,42.0,0.0,11.991872,0.0,58.710106,Lrg,61.0,10/15/2023  8:25:00,10/15/2023 10:41:00,10/15/2023 10:36:00,10/15/2023  9:25:00,10/15/2023 11:41:00,10/15/2023  9:41:00,0,Sunday,0.0
6,6,2023-06-06,WN,WN,DAL,LAX,190.0,1246,06JUN23:21:00:00,06JUN23:23:00:00,10,39,88,70,66.9,62.1,0.06,2.085543,0.0,78.46469,Med,50.0,06/06/2023 22:25:00,06/07/2023  1:35:00,06/07/2023  2:45:00,06/06/2023 23:25:00,06/07/2023  2:35:00,06/06/2023 23:35:00,1,Tuesday,1.0
8,18,2023-08-18,AA,AA,MIA,ORD,211.0,1197,18AUG23:18:00:00,18AUG23:20:00:00,9,77,90,77,77.0,71.0,0.21,2.085543,0.0,86.92728,Lrg,646.0,08/18/2023 19:36:00,08/18/2023 23:07:00,08/18/2023 23:44:00,08/18/2023 19:36:00,08/18/2023 23:07:00,08/18/2023 22:07:00,0,Friday,1.0
9,29,2023-09-29,AS,AS,BOS,SAN,376.0,2588,29SEP23:17:00:00,29SEP23:19:00:00,29,17,61,55,57.0,50.0,0.27,7.0387077,0.0,57.488842,Lrg,60.0,09/29/2023 18:00:00,09/30/2023  0:16:00,09/30/2023  0:56:00,09/29/2023 18:00:00,09/30/2023  0:16:00,09/29/2023 21:16:00,1,Friday,1.0
11,6,2023-11-06,AA,AA,ORD,FLL,178.0,1182,06NOV23:11:00:00,06NOV23:13:00:00,30,13,69,55,53.0,35.0,0.0,12.947746,0.0,60.80627,Lrg,64.0,11/06/2023 12:10:00,11/06/2023 15:08:00,11/06/2023 15:01:00,11/06/2023 13:10:00,11/06/2023 16:08:00,11/06/2023 16:08:00,0,Monday,0.0
9,21,2023-09-21,G4,G4,EWR,AVL,120.0,583,21SEP23:08:00:00,21SEP23:10:00:00,24,1,75,56,53.0,48.0,0.0,6.5173216,0.0,66.23972,Lrg,50.0,09/21/2023  9:55:00,09/21/2023 11:55:00,09/21/2023 11:48:00,09/21/2023  9:55:00,09/21/2023 11:55:00,09/21/2023 11:55:00,0,Thursday,0.0
3,16,2023-03-16,WN,WN,LGA,DEN,275.0,1620,16MAR23:11:00:00,16MAR23:13:00:00,36,29,59,36,30.0,8.1,0.0,8.342172,0.0,42.12368,Lrg,35.0,03/16/2023 12:15:00,03/16/2023 16:50:00,03/16/2023 16:46:00,03/16/2023 12:15:00,03/16/2023 16:50:00,03/16/2023 14:50:00,0,Thursday,1.0
5,23,2023-05-23,WN,WN,PHX,DEN,105.0,602,23MAY23:08:00:00,23MAY23:10:00:00,49,70,102,75,39.9,23.0,0.0,7.212503,0.0,85.91241,Lrg,45.0,05/23/2023  9:40:00,05/23/2023 11:25:00,05/23/2023 11:18:00,05/23/2023 12:40:00,05/23/2023 13:25:00,05/23/2023 12:25:00,0,Tuesday,0.0
5,16,2023-05-16,WN,WN,BNA,LGA,135.0,764,16MAY23:18:00:00,16MAY23:20:00:00,14,37,87,68,68.0,63.0,0.02,7.994581,0.0,75.949875,Lrg,60.0,05/16/2023 19:55:00,05/16/2023 22:10:00,05/16/2023 21:57:00,05/16/2023 20:55:00,05/16/2023 23:10:00,05/16/2023 23:10:00,0,Tuesday,0.0
5,14,2023-05-14,WN,WN,FLL,MCI,200.0,1242,14MAY23:13:00:00,14MAY23:15:00:00,14,6,85,75,72.0,66.9,0.11,9.12425,0.0,81.002335,Lrg,50.0,05/14/2023 14:00:00,05/14/2023 17:20:00,05/14/2023 16:53:00,05/14/2023 14:00:00,05/14/2023 17:20:00,05/14/2023 16:20:00,0,Sunday,0.0
11,11,2023-11-11,DL,OO,SLC,TUL,148.0,926,11NOV23:12:00:00,11NOV23:14:00:00,7,4,54,31,30.0,24.0,0.0,3.6497002,0.0,39.129482,Lrg,48.0,11/11/2023 13:55:00,11/11/2023 16:23:00,11/11/2023 16:04:00,11/11/2023 15:55:00,11/11/2023 18:23:00,11/11/2023 17:23:00,0,Saturday,0.0
3,5,2023-03-05,UA,YX,EWR,CLE,110.0,404,05MAR23:10:00:00,05MAR23:12:00:00,25,4,57,39,30.9,26.1,0.0,11.904975,0.0,43.500813,Lrg,59.0,03/05/2023 11:59:00,03/05/2023 13:49:00,03/05/2023 13:43:00,03/05/2023 11:59:00,03/05/2023 13:49:00,03/05/2023 13:49:00,0,Sunday,0.0
3,13,2023-03-13,WN,WN,CLE,DEN,200.0,1201,13MAR23:11:00:00,13MAR23:13:00:00,8,27,36,28,28.9,19.0,0.26,7.2994003,3.2,25.067741,Med,45.0,03/13/2023 12:00:00,03/13/2023 15:20:00,03/13/2023 15:41:00,03/13/2023 12:00:00,03/13/2023 15:20:00,03/13/2023 13:20:00,1,Monday,1.0
9,12,2023-09-12,AA,MQ,MIA,RDU,133.0,700,12SEP23:13:00:00,12SEP23:15:00:00,16,12,94,80,76.0,71.0,0.0,5.7352433,0.0,95.320244,Lrg,34.0,09/12/2023 14:16:00,09/12/2023 16:29:00,09/12/2023 16:17:00,09/12/2023 14:16:00,09/12/2023 16:29:00,09/12/2023 16:29:00,0,Tuesday,0.0
1,11,2023-01-11,AA,YX,DCA,BDL,81.0,313,11JAN23:18:00:00,11JAN23:20:00:00,26,3,47,32,37.0,28.0,0.02,4.171086,0.0,37.49256,Lrg,257.0,01/11/2023 19:45:00,01/11/2023 21:06:00,01/11/2023 21:03:00,01/11/2023 19:45:00,01/11/2023 21:06:00,01/11/2023 21:06:00,0,Wednesday,0.0
8,17,2023-08-17,UA,UA,CLE,IAH,180.0,1091,17AUG23:16:00:00,17AUG23:18:00:00,8,17,80,63,64.0,57.0,0.04,9.384943,0.0,70.20039,Med,63.0,08/17/2023 17:00:00,08/17/2023 20:00:00,08/17/2023 19:49:00,08/17/2023 17:00:00,08/17/2023 20:00:00,08/17/2023 19:00:00,0,Thursday,0.0
8,6,2023-08-06,AA,ZW,ORD,PIA,56.0,130,06AUG23:12:00:00,06AUG23:14:00:00,39,0,73,66,65.0,62.0,0.01,10.080125,0.0,68.93854,Lrg,46.0,08/06/2023 13:23:00,08/06/2023 14:19:00,08/06/2023 18:00:00,08/06/2023 14:23:00,08/06/2023 15:19:00,08/06/2023 14:19:00,1,Sunday,1.0
3,11,2023-03-11,UA,UA,TPA,IAH,150.0,787,11MAR23:14:00:00,11MAR23:16:00:00,16,8,80,68,69.1,37.0,0.0,7.0387077,0.0,72.62386,Lrg,56.0,03/11/2023 15:53:00,03/11/2023 18:23:00,03/11/2023 20:36:00,03/11/2023 15:53:00,03/11/2023 18:23:00,03/11/2023 17:23:00,1,Saturday,1.0
10,1,2023-10-01,AA,AA,LAX,ORD,251.0,1744,01OCT23:12:00:00,01OCT23:14:00:00,29,70,69,58,54.0,48.0,0.0,6.169731,0.0,62.91986,Lrg,61.0,10/01/2023 13:21:00,10/01/2023 17:32:00,10/01/2023 17:14:00,10/01/2023 16:21:00,10/01/2023 20:32:00,10/01/2023 19:32:00,0,Sunday,0.0
10,26,2023-10-26,AA,AA,FLL,CLT,124.0,632,26OCT23:10:00:00,26OCT23:12:00:00,9,59,86,78,67.0,63.0,0.0,13.990518,0.0,80.76792,Lrg,52.0,10/26/2023 11:51:00,10/26/2023 13:55:00,10/26/2023 14:18:00,10/26/2023 11:51:00,10/26/2023 13:55:00,10/26/2023 13:55:00,0,Thursday,0.0
7,2,2023-07-02,AA,YX,JFK,CMH,123.0,483,02JUL23:13:00:00,02JUL23:15:00:00,19,5,84,69,73.9,68.0,0.47,8.4290695,0.0,75.41231,Lrg,61.0,07/02/2023 14:59:00,07/02/2023 17:02:00,07/02/2023 16:53:00,07/02/2023 14:59:00,07/02/2023 17:02:00,07/02/2023 17:02:00,0,Sunday,0.0
8,10,2023-08-10,WN,WN,SMF,GEG,100.0,649,10AUG23:07:00:00,10AUG23:09:00:00,11,0,92,61,60.0,55.0,0.0,7.2994003,0.0,73.80471,Med,40.0,08/10/2023  8:20:00,08/10/2023 10:00:00,08/10/2023 10:24:00,08/10/2023 11:20:00,08/10/2023 13:00:00,08/10/2023 10:00:00,1,Thursday,1.0
10,2,2023-10-02,AA,AA,CHS,CLT,66.0,168,02OCT23:13:00:00,02OCT23:15:00:00,3,53,84,62,62.0,58.0,0.0,4.5186763,0.0,71.14267,Med,40.0,10/02/2023 14:52:00,10/02/2023 15:58:00,10/02/2023 16:00:00,10/02/2023 14:52:00,10/02/2023 15:58:00,10/02/2023 15:58:00,0,Monday,1.0
9,22,2023-09-22,AA,OO,ORD,HPN,146.0,738,22SEP23:17:00:00,22SEP23:19:00:00,44,0,80,66,65.0,60.0,0.01,4.9531646,0.0,71.81277,Lrg,56.0,09/22/2023 18:29:00,09/22/2023 20:55:00,09/22/2023 20:36:00,09/22/2023 19:29:00,09/22/2023 21:55:00,09/22/2023 21:55:00,0,Friday,0.0
6,22,2023-06-22,UA,UA,BOS,ORD,169.0,867,22JUN23:19:00:00,22JUN23:21:00:00,22,62,66,58,55.9,54.0,0.0,8.255275,0.0,62.26862,Lrg,58.0,06/22/2023 20:30:00,06/22/2023 23:19:00,06/23/2023  0:36:00,06/22/2023 20:30:00,06/22/2023 23:19:00,06/22/2023 22:19:00,1,Thursday,1.0
6,15,2023-06-15,WN,WN,MCO,MDW,160.0,990,15JUN23:10:00:00,15JUN23:12:00:00,25,11,96,70,75.0,64.9,0.16,9.298046,0.0,83.61283,Lrg,55.0,06/15/2023 11:15:00,06/15/2023 13:55:00,06/15/2023 14:15:00,06/15/2023 11:15:00,06/15/2023 13:55:00,06/15/2023 12:55:00,0,Thursday,0.0
7,30,2023-07-30,DL,DL,ATL,TYS,53.0,152,30JUL23:13:00:00,30JUL23:15:00:00,44,5,94,75,71.0,65.0,0.0,7.2994003,0.0,86.45057,Lrg,134.0,07/30/2023 14:15:00,07/30/2023 15:08:00,07/30/2023 15:52:00,07/30/2023 14:15:00,07/30/2023 15:08:00,07/30/2023 15:08:00,1,Sunday,1.0
6,23,2023-06-23,B6,B6,LGA,MCO,184.0,950,23JUN23:16:00:00,23JUN23:18:00:00,31,24,74,65,66.9,60.8,0.08,6.169731,0.0,68.12432,Lrg,120.0,06/23/2023 17:59:00,06/23/2023 21:03:00,06/23/2023 21:29:00,06/23/2023 17:59:00,06/23/2023 21:03:00,06/23/2023 21:03:00,1,Friday,0.0
9,29,2023-09-29,B6,B6,EWR,MCO,176.0,937,29SEP23:15:00:00,29SEP23:17:00:00,30,27,65,60,59.0,58.0,1.72,12.252565,0.0,61.34242,Lrg,55.0,09/29/2023 16:35:00,09/29/2023 19:31:00,09/29/2023 20:26:00,09/29/2023 16:35:00,09/29/2023 19:31:00,09/29/2023 19:31:00,1,Friday,1.0
1,10,2023-01-10,WN,WN,SMF,LAS,80.0,397,10JAN23:12:00:00,10JAN23:14:00:00,10,39,58,50,54.0,43.0,0.34,13.583972,0.0,53.29157,Med,45.0,01/10/2023 13:20:00,01/10/2023 14:40:00,01/10/2023 17:29:00,01/10/2023 16:20:00,01/10/2023 17:40:00,01/10/2023 14:40:00,0,Tuesday,1.0
6,29,2023-06-29,DL,OO,MSP,MOT,99.0,449,29JUN23:09:00:00,29JUN23:11:00:00,14,0,91,65,64.0,55.9,0.0,5.2138577,0.0,78.27929,Lrg,50.0,06/29/2023 10:20:00,06/29/2023 11:59:00,06/29/2023 11:38:00,06/29/2023 11:20:00,06/29/2023 12:59:00,06/29/2023 11:59:00,0,Thursday,0.0
10,20,2023-10-20,AA,OH,RDU,DCA,80.0,227,20OCT23:14:00:00,20OCT23:16:00:00,11,27,72,53,58.0,50.0,0.46,5.995936,0.0,61.388573,Med,34.0,10/20/2023 15:42:00,10/20/2023 17:02:00,10/20/2023 17:22:00,10/20/2023 15:42:00,10/20/2023 17:02:00,10/20/2023 17:02:00,0,Friday,0.0
11,17,2023-11-17,UA,UA,EWR,PHX,342.0,2133,17NOV23:15:00:00,17NOV23:17:00:00,26,35,70,45,53.0,39.0,0.0,6.6911173,0.0,58.711826,Lrg,74.0,11/17/2023 16:14:00,11/17/2023 21:56:00,11/17/2023 21:35:00,11/17/2023 16:14:00,11/17/2023 21:56:00,11/17/2023 19:56:00,0,Friday,0.0
6,19,2023-06-19,UA,C5,IAH,LIT,91.0,374,19JUN23:08:00:00,19JUN23:10:00:00,9,0,100,81,77.0,71.1,0.0,6.95181,0.0,97.72709,Lrg,50.0,06/19/2023  9:35:00,06/19/2023 11:06:00,06/19/2023 10:56:00,06/19/2023 10:35:00,06/19/2023 12:06:00,06/19/2023 11:06:00,0,Monday,0.0
10,10,2023-10-10,AA,AA,MIA,CLT,134.0,650,10OCT23:20:00:00,10OCT23:22:00:00,14,13,91,78,76.0,71.0,0.0,2.5840893,0.0,88.61278,Lrg,555.0,10/10/2023 21:13:00,10/10/2023 23:27:00,10/10/2023 23:23:00,10/10/2023 21:13:00,10/10/2023 23:27:00,10/10/2023 23:27:00,0,Tuesday,0.0
8,28,2023-08-28,AS,OO,BOI,LAX,133.0,674,28AUG23:18:00:00,28AUG23:20:00:00,4,30,99,66,58.0,49.0,0.0,4.8662667,0.0,80.55935,Med,41.0,08/28/2023 19:57:00,08/28/2023 22:10:00,08/28/2023 22:03:00,08/28/2023 21:57:00,08/29/2023  0:10:00,08/28/2023 21:10:00,0,Monday,0.0
6,12,2023-06-12,WN,WN,CLE,BNA,95.0,448,12JUN23:19:00:00,12JUN23:21:00:00,12,18,67,53,62.1,46.0,0.3,11.209793,0.0,60.80397,Med,45.0,06/12/2023 20:35:00,06/12/2023 22:10:00,06/12/2023 22:24:00,06/12/2023 20:35:00,06/12/2023 22:10:00,06/12/2023 21:10:00,1,Monday,1.0
6,28,2023-06-28,AA,AA,JFK,CLT,126.0,541,28JUN23:17:00:00,28JUN23:19:00:00,22,53,83,67,69.1,61.0,0.17,6.082834,0.0,73.82034,Lrg,60.0,06/28/2023 18:59:00,06/28/2023 21:05:00,06/28/2023 20:55:00,06/28/2023 18:59:00,06/28/2023 21:05:00,06/28/2023 21:05:00,1,Wednesday,0.0
1,11,2023-01-11,NK,NK,MIA,LAS,326.0,2174,11JAN23:08:00:00,11JAN23:10:00:00,19,29,79,57,59.0,43.0,0.0,3.9972906,0.0,67.601746,Lrg,77.0,01/11/2023  9:49:00,01/11/2023 15:15:00,01/11/2023 16:05:00,01/11/2023  9:49:00,01/11/2023 15:15:00,01/11/2023 12:15:00,0,Wednesday,1.0
2,9,2023-02-09,DL,DL,BOI,MSP,162.0,1142,09FEB23:14:00:00,09FEB23:16:00:00,3,20,46,25,18.0,10.9,0.0,9.12425,0.0,26.258417,Med,63.0,02/09/2023 15:00:00,02/09/2023 17:42:00,02/09/2023 17:43:00,02/09/2023 17:00:00,02/09/2023 19:42:00,02/09/2023 18:42:00,0,Thursday,0.0
6,16,2023-06-16,UA,UA,DEN,SAT,126.0,794,16JUN23:08:00:00,16JUN23:10:00:00,47,5,60,51,55.0,50.0,0.57,6.5173216,0.0,55.396584,Lrg,96.0,06/16/2023  9:50:00,06/16/2023 11:56:00,06/16/2023 11:39:00,06/16/2023 11:50:00,06/16/2023 13:56:00,06/16/2023 12:56:00,0,Friday,0.0
3,5,2023-03-05,DL,DL,DTW,DCA,95.0,405,05MAR23:20:00:00,05MAR23:22:00:00,28,23,50,35,33.1,26.1,0.0001,4.9531646,0.0,37.132957,Lrg,120.0,03/05/2023 21:15:00,03/05/2023 22:50:00,03/05/2023 22:58:00,03/05/2023 21:15:00,03/05/2023 22:50:00,03/05/2023 22:50:00,0,Sunday,1.0
1,30,2023-01-30,UA,ZW,ORD,TVC,80.0,224,30JAN23:07:00:00,30JAN23:09:00:00,50,0,18,5,10.0,-9.0,0.02,8.4290695,0.4,-2.038288,Lrg,50.0,01/30/2023  8:45:00,01/30/2023 10:05:00,01/30/2023 10:18:00,01/30/2023  9:45:00,01/30/2023 11:05:00,01/30/2023 11:05:00,0,Monday,0.0
7,21,2023-07-21,UA,UA,IAH,LGA,219.0,1416,21JUL23:17:00:00,21JUL23:19:00:00,8,32,99,78,76.0,71.0,0.0,4.5186763,0.0,95.54179,Lrg,595.0,07/21/2023 18:30:00,07/21/2023 22:09:00,07/21/2023 21:48:00,07/21/2023 19:30:00,07/21/2023 23:09:00,07/21/2023 23:09:00,0,Friday,0.0
6,14,2023-06-14,DL,DL,ATL,FAY,82.0,331,14JUN23:22:00:00,15JUN23:00:00:00,78,0,76,67,70.0,64.9,0.84,6.169731,0.0,70.301674,Lrg,97.0,06/14/2023 23:16:00,06/15/2023  0:38:00,06/15/2023  0:59:00,06/14/2023 23:16:00,06/15/2023  0:38:00,06/15/2023  0:38:00,1,Wednesday,1.0
1,20,2023-01-20,DL,DL,LAX,DFW,177.0,1235,20JAN23:17:00:00,20JAN23:19:00:00,29,65,59,42,46.9,33.1,0.0,4.605574,0.0,51.77694,Lrg,65.0,01/20/2023 18:40:00,01/20/2023 21:37:00,01/20/2023 21:07:00,01/20/2023 21:40:00,01/21/2023  0:37:00,01/20/2023 23:37:00,0,Friday,0.0
3,22,2023-03-22,AA,AA,RDU,TPA,116.0,587,22MAR23:16:00:00,22MAR23:18:00:00,7,12,60,48,46.9,23.0,0.01,4.9531646,0.0,53.59504,Med,43.0,03/22/2023 17:05:00,03/22/2023 19:01:00,03/22/2023 19:13:00,03/22/2023 17:05:00,03/22/2023 19:01:00,03/22/2023 19:01:00,0,Wednesday,0.0
1,11,2023-01-11,WN,WN,MCO,MDW,170.0,990,11JAN23:09:00:00,11JAN23:11:00:00,30,10,76,46,51.1,34.0,0.0,2.4331334,0.0,59.913727,Lrg,45.0,01/11/2023 10:40:00,01/11/2023 13:30:00,01/11/2023 17:11:00,01/11/2023 10:40:00,01/11/2023 13:30:00,01/11/2023 12:30:00,1,Wednesday,1.0
7,31,2023-07-31,AA,AA,CLT,RSW,116.0,600,31JUL23:15:00:00,31JUL23:17:00:00,13,5,91,70,71.0,61.0,0.0,3.8234954,0.0,81.451004,Lrg,55.0,07/31/2023 16:41:00,07/31/2023 18:37:00,07/31/2023 18:35:00,07/31/2023 16:41:00,07/31/2023 18:37:00,07/31/2023 18:37:00,0,Monday,0.0
4,3,2023-04-03,WN,WN,DAL,COS,115.0,602,03APR23:17:00:00,03APR23:19:00:00,11,2,92,64,70.0,61.0,0.0,8.863558,0.0,78.49814,Med,60.0,04/03/2023 18:05:00,04/03/2023 20:00:00,04/03/2023 20:26:00,04/03/2023 19:05:00,04/03/2023 21:00:00,04/03/2023 19:00:00,1,Monday,1.0
2,22,2023-02-22,AA,AA,PHX,DFW,140.0,868,22FEB23:13:00:00,22FEB23:15:00:00,34,53,60,49,45.0,17.1,0.08,17.466423,0.0,54.794044,Lrg,301.0,02/22/2023 14:35:00,02/22/2023 16:55:00,02/22/2023 17:13:00,02/22/2023 16:35:00,02/22/2023 18:55:00,02/22/2023 17:55:00,0,Wednesday,1.0
1,21,2023-01-21,AS,AS,CHS,SEA,373.0,2415,21JAN23:16:00:00,21JAN23:18:00:00,3,21,55,47,37.9,30.0,0.0001,7.2994003,0.0,49.60642,Med,66.0,01/21/2023 17:00:00,01/21/2023 23:13:00,01/21/2023 23:08:00,01/21/2023 17:00:00,01/21/2023 23:13:00,01/21/2023 20:13:00,1,Saturday,1.0
